,listing_link,product_name,img_url,listing_upload_date
145,https://www.carousell.sg/p/%F0%9F%9A%B4-21-speed-26-inch-3-blade-road-bicycle-for-low-p-put-29-seat-16-children-lady-rack-24-adult-baby-20-26-inch-kid-food-thermal-27-5-child-mesh-seat-delivery-bag-wa-89501850-1259621386/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=yMBKn3-XipR-TVdW&t-referrer_sort_by=&t-tap_index=105,"🚴 21 Speed 26 inch 3-blade Road bicycle for low p Put 29 seat 16"" children lady rack 24"" adult baby 20"" 26"" inch kid food thermal 27.5 child mesh seat delivery bag WA 89501850",https://media.karousell.com/media/photos/products/2023/10/12/_21_speed_26_inch_3blade_road__1697075484_06c56906_progressive_thumbnail,14 hours ago
146,https://www.carousell.sg/p/single-speed-7-speed-vintage-bike-lady-bicycle-women-child-children-front-thermal-27-5-food-delivery-26-bag-kid-adult-mesh-lady-inch-baby-24-29-seat-20-16-seat-rack-wa-89501850-1259621022/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=yMBKn3-XipR-TVdW&t-referrer_sort_by=&t-tap_index=106,"SINGLE SPEED / 7 SPEED Vintage bike Lady bicycle women child children front thermal 27.5 food delivery 26 bag kid adult mesh lady "" inch baby 24 29 seat 20 16 seat rack WA 89501850",https://media.karousell.com/media/photos/products/2023/10/12/single_speed__7_speed_vintage__1697075304_69e2e818_progressive_thumbnail,14 hours ago
147,https://www.carousell.sg/p/foldable-bicycle-bicycle-with-rear-rack-rear-back-seat-vmax-bag-27-5-thermal-16-seat-lady-baby-20-26-29-24-inch-delivery-food-kid-seat-rack-children-child-put-mesh-adult-wa-89501850-1259620875/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=yMBKn3-XipR-TVdW&t-referrer_sort_by=&t-tap_index=107,"Foldable bicycle Bicycle with rear rack rear back seat. vmax bag 27.5 thermal 16"" seat lady baby 20"" 26"" 29 24"" inch delivery food kid seat rack children child Put mesh adult WA 89501850",https://media.karousell.com/media/photos/products/2023/10/12/foldable_bicycle_bicycle_with__1697075244_6246a209_progressive_thumbnail,14 hours ago
148,https://www.carousell.sg/p/hybrid-bike-rl800-road-bicycle-racing-bike-drop-bar-child-24-lady-baby-kid-16-27-5-thermal-26-rack-front-food-delivery-mesh-inch-bag-seat-children-29-seat-20-adult-wa-89501850-1259620741/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=yMBKn3-XipR-TVdW&t-referrer_sort_by=&t-tap_index=108,"Hybrid bike RL800 Road Bicycle Racing Bike Drop bar child 24 lady baby "" kid 16 27.5 thermal 26 rack front food delivery mesh inch bag seat children 29 seat 20 adult WA 89501850",https://media.karousell.com/media/photos/products/2023/10/12/hybrid_bike_rl800_road_bicycle_1697075184_42e8c215_progressive_thumbnail,14 hours ago
150,https://www.carousell.sg/p/with-gear-vintage-bike-lady-bicycle-women-ladies-bike-bicycle-bag-seat-inch-kid-delivery-26-put-seat-16-baby-adult-thermal-lady-24-food-20-children-27-5-rack-mesh-child-29-wa-89501850-1259620607/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=yMBKn3-XipR-TVdW&t-referrer_sort_by=&t-tap_index=110,"WITH GEAR Vintage bike Lady bicycle women Ladies bike bicycle bag seat inch kid delivery 26"" Put seat 16"" baby adult thermal lady 24"" food 20"" children 27.5 rack mesh child 29 WA 89501850",https://media.karousell.com/media/photos/products/2023/10/12/with_gear_vintage_bike_lady_bi_1697075124_5ea9a8d1_progressive_thumbnail,14 hours ago
151,https://www.carousell.sg/p/foldable-bicycle-with-child-seat-bicycle-with-baby-seat-phoenix-rack-20-seat-adult-27-5-seat-food-delivery-children-inch-front-24-kid-mesh-thermal-29-lady-16-child-bag-26-baby-wa-89501850-1259620364/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=yMBKn3-XipR-TVdW&t-referrer_sort_by=&t-tap_index=111,"Foldable bicycle with child seat. Bicycle with baby seat. Phoenix rack 20 seat adult 27.5 seat food delivery children inch front 24 kid mesh thermal "" 29 lady 16 child bag 26 baby WA 89501850",https://media.karousell.com/media/photos/products/2023/10/12/foldable_bicycle_with_child_se_1697075005_7277cc31_progressive_thumbnail,14 hours ago
152,https://www.carousell.sg/p/crius-velocity-foldable-bicycle-1259619366/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=yMBKn3-XipR-TVdW&t-referrer_sort_by=&t-tap_index=112,Crius Velocity Foldable Bicycle,https://media.karousell.com/media/photos/products/2023/10/12/crius_velocity_foldable_bicycl_1697074486_3ff0ebd9_progressive_thumbnail.jpg,14 hours ago
153,https://www.carousell.sg/p/new-bicycle-1259619327/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=yMBKn3-XipR-TVdW&t-referrer_sort_by=&t-tap_index=113,New bicycle,https://media.karousell.com/media/photos/products/2023/10/12/new_bicycle_1697074461_7595ab3f_progressive_thumbnail.jpg,14 hours ago
154,https://www.carousell.sg/p/kids-bicycle-1259615263/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=yMBKn3-XipR-TVdW&t-referrer_sort_by=&t-tap_index=114,Kids Bicycle,https://media.karousell.com/media/photos/products/2023/10/12/kids_bicycle_1697071964_9b1afb3e_progressive_thumbnail.jpg,15 hours ago
155,https://www.carousell.sg/p/forever-bicycle-foldable-bicycle-foldable-bike-folding-bicycle-folding-bike-foldie-20-bicycle-20-bike-bike-full-suspension-bicycle-1259615035/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=yMBKn3-XipR-TVdW&t-referrer_sort_by=&t-tap_index=115,"Forever bicycle / foldable bicycle / foldable bike / folding bicycle / folding bike / foldie / 20"" bicycle / 20"" bike / bike / full suspension bicycle",https://media.karousell.com/media/photos/products/2023/10/12/forever_bicycle__foldable_bicy_1697071828_34bea8d5_progressive_thumbnail.jpg,15 hours ago
156,https://www.carousell.sg/p/kids-bicycle-1247418071/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=yMBKn3-XipR-TVdW&t-referrer_sort_by=&t-tap_index=116,Kids Bicycle,https://media.karousell.com/media/photos/products/2023/8/6/kids_bicycle_1691315564_d4f6e857_progressive_thumbnail.jpg,15 hours ago
157,https://www.carousell.sg/p/new-fixie-bicycle-cranston-cruz-edition-bike-black-mamba-with-brake-1149435283/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=yMBKn3-XipR-TVdW&t-referrer_sort_by=&t-tap_index=117,New Fixie Bicycle . Cranston Cruz edition bike. Black Mamba. with brake,https://media.karousell.com/media/photos/products/2022/3/17/new_fixie_cranston_cruz_editio_1647483528_eeee9858_progressive_thumbnail.jpg,16 hours ago
158,https://www.carousell.sg/p/bicycle-1259610669/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=yMBKn3-XipR-TVdW&t-referrer_sort_by=&t-tap_index=118,Bicycle,https://media.karousell.com/media/photos/products/2023/10/11/bicycle_1697068037_6f186746_progressive_thumbnail.jpg,16 hours ago
159,https://www.carousell.sg/p/bicycle-1259610333/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=yMBKn3-XipR-TVdW&t-referrer_sort_by=&t-tap_index=119,Bicycle,https://media.karousell.com/media/photos/products/2023/10/11/bicycle_1697067701_197d8195_progressive_thumbnail.jpg,16 hours ago
160,https://www.carousell.sg/p/old-raleigh-bicycle-racing-bike-1259609393/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=yMBKn3-XipR-TVdW&t-referrer_sort_by=&t-tap_index=120,Old raleigh Bicycle racing bike,https://media.karousell.com/media/photos/products/2023/10/11/old_bicycle_racing_bike_1697066444_a4e24f8d_progressive_thumbnail.jpg,17 hours ago
161,https://www.carousell.sg/p/kids-bicycle-1259609251/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=yMBKn3-XipR-TVdW&t-referrer_sort_by=&t-tap_index=121,Kids Bicycle,https://media.karousell.com/media/photos/products/2023/10/11/kids_bicycle_1697066251_1d745bac_progressive_thumbnail.jpg,17 hours ago
162,https://www.carousell.sg/p/mosso-racing-spor5s-bicycles-1259609220/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=yMBKn3-XipR-TVdW&t-referrer_sort_by=&t-tap_index=122,MOSSO RACING SPOR5S BICYCLES,https://media.karousell.com/media/photos/products/2023/10/11/mosso_racing_spor5s_bicycles_1697066208_e41fbf7d_progressive_thumbnail.jpg,17 hours ago
163,https://www.carousell.sg/p/foldable-bicycle-1259608986/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=yMBKn3-XipR-TVdW&t-referrer_sort_by=&t-tap_index=123,Foldable Bicycle,https://media.karousell.com/media/photos/products/2023/10/11/foldable_bicycle_1697065864_183d7e5a_progressive_thumbnail.jpg,17 hours ago
164,https://www.carousell.sg/p/10-12%E2%80%9D-kids-bicycle-girls-bicycle-toddler-bicycle-1259608539/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=GyAHPPpLu_Gqv2jd&t-referrer_sort_by=&t-tap_index=124,10-12” Kids Bicycle/girls bicycle/toddler bicycle,https://media.karousell.com/media/photos/products/2023/10/11/kids_bicyclegirls_bicycletoddl_1697065188_b0b25776_progressive_thumbnail.jpg,17 hours ago
165,https://www.carousell.sg/p/2-bicycles-for-sale-1257295880/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=GyAHPPpLu_Gqv2jd&t-referrer_sort_by=&t-tap_index=125,2 Bicycles for sale,https://media.karousell.com/media/photos/products/2023/9/28/2_bicycles_for_sale_1695905004_45a6c43a_progressive_thumbnail,19 hours ago
168,https://www.carousell.sg/p/20-cronus-children-junior-mountain-bike-bicycle-1259603266/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=GyAHPPpLu_Gqv2jd&t-referrer_sort_by=&t-tap_index=128,"20"" Cronus Children Junior Mountain Bike/Bicycle",https://media.karousell.com/media/photos/products/2023/10/11/20_cronus_children_junior_moun_1697052866_e23d3862_progressive_thumbnail.jpg,20 hours ago
169,https://www.carousell.sg/p/29-raleigh-27-spd-mountain-bike-bicycle-with-hydraulic-brakes-suitable-for-food-delivery-1258141550/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=GyAHPPpLu_Gqv2jd&t-referrer_sort_by=&t-tap_index=129,"29"" Raleigh 27-Spd Mountain Bike/Bicycle with Hydraulic Brakes, suitable for food delivery",https://media.karousell.com/media/photos/products/2023/10/3/29_raleigh_27spd_mountain_bike_1696330536_c14ddb63_progressive_thumbnail.jpg,23 hours ago
170,https://www.carousell.sg/p/hercules-bicycle-by-raleigh-england-1259594102/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=GyAHPPpLu_Gqv2jd&t-referrer_sort_by=&t-tap_index=130,Hercules Bicycle by Raleigh England.,https://media.karousell.com/media/photos/products/2023/10/11/hercules_bicycle_by_raleigh_en_1697042699_353df656_progressive_thumbnail.jpg,23 hours ago
171,https://www.carousell.sg/p/bicycle-1259584006/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=GyAHPPpLu_Gqv2jd&t-referrer_sort_by=&t-tap_index=131,Bicycle,https://media.karousell.com/media/photos/products/2023/10/11/bicycle_1697037969_43946dc3_progressive_thumbnail.jpg,1 day ago
172,https://www.carousell.sg/p/bicycle-1259581532/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=GyAHPPpLu_Gqv2jd&t-referrer_sort_by=&t-tap_index=132,Bicycle,https://media.karousell.com/media/photos/products/2023/10/11/bicycle_1697037103_d52b4925_progressive_thumbnail.jpg,1 day ago
173,https://www.carousell.sg/p/foldable-bicycle-1259578562/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=GyAHPPpLu_Gqv2jd&t-referrer_sort_by=&t-tap_index=133,Foldable Bicycle,https://media.karousell.com/media/photos/products/2023/10/11/foldable_bicycle_1697036066_e4bbd9b5_progressive_thumbnail.jpg,1 day ago
174,https://www.carousell.sg/p/java-furia-mountain-bike-bicycle-full-sus-suspension-softtail-soft-tail-mtb-frame-frameset-air-fork-shock-xc-cross-country-trail-27-5-27-5-inches-inch-disc-brake-shimano-deore-loud-hubs-hub-size-m-s-small-medium-hydraulic-brake-brakes-1259577668/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=GyAHPPpLu_Gqv2jd&t-referrer_sort_by=&t-tap_index=134,"Java Furia Mountain bike bicycle full sus suspension softtail soft tail mtb frame frameset air fork shock xc cross country trail 27.5"" 27.5 inches inch disc brake shimano deore loud hubs hub size m s small medium hydraulic brake brakes",https://media.karousell.com/media/photos/products/2023/10/11/java_furia_mountain_bike_bicyc_1697035767_9bec9c9d_progressive_thumbnail.jpg,1 day ago
175,https://www.carousell.sg/p/%F0%9F%9A%B2-amazing-deal-girls-pink-bicycle-for-just-75-%F0%9F%9A%B2-1259571140/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=GyAHPPpLu_Gqv2jd&t-referrer_sort_by=&t-tap_index=135,🚲 Amazing Deal: Girls Pink Bicycle for Just $75! 🚲,https://media.karousell.com/media/photos/products/2023/10/11/_amazing_deal_girls_pink_bicyc_1697033617_6993d49b_progressive_thumbnail.jpg,1 day ago
176,https://www.carousell.sg/p/bicycle-1259570104/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=GyAHPPpLu_Gqv2jd&t-referrer_sort_by=&t-tap_index=136,Bicycle,https://media.karousell.com/media/photos/products/2023/10/11/bicycle_1697033308_6f0dfda6_progressive_thumbnail.jpg,1 day ago
177,https://www.carousell.sg/p/%E5%B4%94%E5%85%8B-bicycle-1259568963/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=GyAHPPpLu_Gqv2jd&t-referrer_sort_by=&t-tap_index=137,崔克 Bicycle,https://media.karousell.com/media/photos/products/2023/10/11/bicycle_1697032958_e0304968_progressive_thumbnail.jpg,1 day ago
178,https://www.carousell.sg/p/bicycle-1259568817/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=GyAHPPpLu_Gqv2jd&t-referrer_sort_by=&t-tap_index=138,Bicycle,https://media.karousell.com/media/photos/products/2023/10/11/bicycle_1697032913_e5552150_progressive_thumbnail.jpg,1 day ago
180,https://www.carousell.sg/p/birdy-gt-aquamarine-bifold-foldable-bike-bicycle-with-sram-juin-brakes-schwalbe-tyres-1241754589/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=GyAHPPpLu_Gqv2jd&t-referrer_sort_by=&t-tap_index=140,Birdy GT Aquamarine bifold foldable bike bicycle with SRAM Juin brakes Schwalbe tyres,https://media.karousell.com/media/photos/products/2023/7/8/birdy_gt_aquamarine_bifold_fol_1688778313_87030d59_progressive_thumbnail.jpg,1 day ago
181,https://www.carousell.sg/p/decathlon-children-bicycle-1259562633/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=GyAHPPpLu_Gqv2jd&t-referrer_sort_by=&t-tap_index=141,Decathlon Children Bicycle,https://media.karousell.com/media/photos/products/2023/10/11/decathlon_children_bicycle_1697030908_8e14a73f_progressive_thumbnail.jpg,1 day ago
183,https://www.carousell.sg/p/station-bicycle-1259559873/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=GyAHPPpLu_Gqv2jd&t-referrer_sort_by=&t-tap_index=143,Station bicycle,https://media.karousell.com/media/photos/products/2023/10/11/station_bicycle_1697030001_10da35ba_progressive_thumbnail.jpg,1 day ago
185,https://www.carousell.sg/p/pithon-pikes-3-speed-trifold-bicycle-1259557495/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=GyAHPPpLu_Gqv2jd&t-referrer_sort_by=&t-tap_index=145,Pithon ( pikes ) 3 speed trifold bicycle,https://media.karousell.com/media/photos/products/2023/10/11/pithon__pikes__3_speed_trifold_1697029206_a5fb4458_progressive_thumbnail.jpg,1 day ago
186,https://www.carousell.sg/p/%F0%9F%86%95%E2%9A%ABphillips-pioneer-disc-brake-road-bike-3x8-speed-aluminium-internal-routed-drop-race-bicycle-1259555108/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=GyAHPPpLu_Gqv2jd&t-referrer_sort_by=&t-tap_index=146,🆕⚫PHILLIPS PIONEER Disc Brake Road Bike | 3x8 Speed Aluminium Internal Routed Drop Race Bicycle,https://media.karousell.com/media/photos/products/2023/10/11/phillips_pioneer_disc_brake_ro_1697028349_5deba1c1_progressive_thumbnail.jpg,1 day ago
187,https://www.carousell.sg/p/sktitan-foldable-bike-folding-bicycle-vertron-with-9-speed-shimano-litepro-hollowtech-hydraulic-brake-1112468574/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=GyAHPPpLu_Gqv2jd&t-referrer_sort_by=&t-tap_index=147,SKTITAN Foldable Bike Folding Bicycle VERTRON WITH 9 Speed Shimano /Litepro Hollowtech / Hydraulic Brake,https://media.karousell.com/media/photos/products/2023/3/18/installmentsk_titan_vertron_wi_1679133434_71eff45d_progressive_thumbnail,1 day ago
188,https://www.carousell.sg/p/kids-bicycle-1259552302/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=GyAHPPpLu_Gqv2jd&t-referrer_sort_by=&t-tap_index=148,Kids bicycle,https://media.karousell.com/media/photos/products/2023/10/11/kids_bicycle_1697027367_afb86567_progressive_thumbnail.jpg,1 day ago
189,https://www.carousell.sg/p/%F0%9F%86%95giant-escape-1-2022-cn-hybrid-bike-hydraulic-disc-brake-shimano-3x8-speed-city-race-bicycle-1259552074/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=GyAHPPpLu_Gqv2jd&t-referrer_sort_by=&t-tap_index=149,🆕GIANT Escape 1 2022 CN Hybrid Bike | Hydraulic Disc Brake Shimano 3x8 Speed City Race Bicycle,https://media.karousell.com/media/photos/products/2023/10/11/giant_escape_1_2022_cn_hybrid__1697027284_fe827dc9_progressive_thumbnail.jpg,1 day ago
190,https://www.carousell.sg/p/foldable-bicycle-1259550725/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=GyAHPPpLu_Gqv2jd&t-referrer_sort_by=&t-tap_index=150,Foldable Bicycle,https://media.karousell.com/media/photos/products/2023/10/11/foldable_bicycle_1697026762_321b7cd0_progressive_thumbnail.jpg,1 day ago
191,https://www.carousell.sg/p/kid-bicycle-with-training-wheels-1259549515/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=GyAHPPpLu_Gqv2jd&t-referrer_sort_by=&t-tap_index=151,Kid bicycle with training wheels,https://media.karousell.com/media/photos/products/2023/10/11/kid_bicycle_with_training_whee_1697026316_4d5b44b7_progressive_thumbnail.jpg,1 day ago
193,https://www.carousell.sg/p/bmx-bicycle-1259541739/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=GyAHPPpLu_Gqv2jd&t-referrer_sort_by=&t-tap_index=153,Bmx bicycle,https://media.karousell.com/media/photos/products/2023/10/11/bmx_bicycle_1697023310_7e942a46_progressive_thumbnail.jpg,1 day ago
194,https://www.carousell.sg/p/bicycle-1259539799/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=GyAHPPpLu_Gqv2jd&t-referrer_sort_by=&t-tap_index=154,Bicycle,https://media.karousell.com/media/photos/products/2023/10/11/bicycle_1697022534_2712f2a3_progressive_thumbnail.jpg,1 day ago
195,https://www.carousell.sg/p/bicycle-1259539129/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=GyAHPPpLu_Gqv2jd&t-referrer_sort_by=&t-tap_index=155,Bicycle,https://media.karousell.com/media/photos/products/2023/10/11/bicycle_1697022251_54a412e0_progressive_thumbnail.jpg,1 day ago
196,https://www.carousell.sg/p/bicycle-1259538857/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=GyAHPPpLu_Gqv2jd&t-referrer_sort_by=&t-tap_index=156,Bicycle,https://media.karousell.com/media/photos/products/2023/10/11/bicycle_1697022133_a45cdf4c_progressive_thumbnail.jpg,1 day ago
197,https://www.carousell.sg/p/kids-bicycle-1259538655/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=GyAHPPpLu_Gqv2jd&t-referrer_sort_by=&t-tap_index=157,Kids Bicycle,https://media.karousell.com/media/photos/products/2023/10/11/kids_bicycle_1697022031_e88887ff_progressive_thumbnail.jpg,1 day ago
199,https://www.carousell.sg/p/foldable-bicycle-hito-x4-shimano-7-speed-1259535502/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=GyAHPPpLu_Gqv2jd&t-referrer_sort_by=&t-tap_index=159,Foldable Bicycle Hito X4 - Shimano 7 speed,https://media.karousell.com/media/photos/products/2023/10/11/foldable_bicycle_hito_x4_1697020725_e6f93398_progressive_thumbnail.jpg,1 day ago
200,https://www.carousell.sg/p/mountain-bike-bicycle-hybrid-bike-mtb-26-bicycle-delivery-food-delivery-lightweight-16-20-24-26-27-5-29-inch-700c-fixie-mesh-accessories-child-baby-seat-bicycle-thermal-bag-children-adult-lady-men-wa-88918377-1259533835/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=GyAHPPpLu_Gqv2jd&t-referrer_sort_by=&t-tap_index=160,"Mountain Bike Bicycle Hybrid Bike MTB 26"" Bicycle delivery food delivery lightweight 16 20 24 26 27.5 29 inch "" 700c fixie mesh accessories child baby seat bicycle thermal bag children adult lady men WA 88918377",https://media.karousell.com/media/photos/products/2023/10/11/mountain_bike_bicycle_hybrid_b_1697020065_b811b19b_progressive_thumbnail,1 day ago
201,https://www.carousell.sg/p/16-inch-foldable-bike-folding-bike-aluminium-rack-bicycle-child-baby-seat-fixie-children-adult-lady-men-lock-16-20-24-26-27-5-29-inch-700c-accessories-mesh-lightweight-wa-88918377-1259533690/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=GyAHPPpLu_Gqv2jd&t-referrer_sort_by=&t-tap_index=161,"16 inch foldable bike / folding bike / aluminium rack bicycle child baby seat fixie children adult lady men lock 16 20 24 26 27.5 29 inch "" 700c accessories mesh lightweight WA 88918377",https://media.karousell.com/media/photos/products/2023/10/11/16_inch_foldable_bike__folding_1697020005_df2eb440_progressive_thumbnail,1 day ago
202,https://www.carousell.sg/p/vintage-bicycle-city-bike-lady-men-26-%F0%9F%92%A5whatapp-lock-children-adult-lady-men-child-baby-seat-fixie-accessories-hybrid-bike-thermal-bag-lightweight-food-delivery-mesh-wa-88918377-1259533536/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=GyAHPPpLu_Gqv2jd&t-referrer_sort_by=&t-tap_index=162,"Vintage Bicycle City bike Lady men 26"" 💥Whatapp lock children adult lady men child baby seat fixie accessories hybrid bike thermal bag lightweight food delivery mesh WA 88918377",https://media.karousell.com/media/photos/products/2023/10/11/vintage_bicycle_city_bike_lady_1697019946_33522db3_progressive_thumbnail,1 day ago
203,https://www.carousell.sg/p/vintage-lady-bicycle-26-handbrakes-mountain-bike-road-bike-food-delivery-rack-thermal-bag-mesh-accessories-bicycle-child-baby-seat-16-20-24-26-27-5-29-inch-700c-hybrid-bike-children-adult-lady-men-wa-88918377-1259533217/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=GyAHPPpLu_Gqv2jd&t-referrer_sort_by=&t-tap_index=163,"Vintage Lady bicycle 26"" handbrakes mountain bike road bike food delivery rack thermal bag mesh accessories bicycle child baby seat 16 20 24 26 27.5 29 inch "" 700c hybrid bike children adult lady men WA 88918377",https://media.karousell.com/media/photos/products/2023/10/11/vintage_lady_bicycle_26_handbr_1697019826_8275fdf4_progressive_thumbnail,1 day ago
